id,absa_input,absa_target,data_origin
431939,"N-am mai aşteptat aşa mult timp pentru o comandă online şi produsele din magazinul online nu se potrivesc cu stocul, iar în ceea ce priveşte calitatea nu sunt deloc încântat.",quality is negative; delivery is negative; shop organization is negative,bt_1chain
431940,Am comandat 300 de lei acum 10 zile şi încă nu a sosit.,delivery is negative,bt_1chain
431942,"Este adevărat că am fost în magazin duminică, era o mulțime foarte mare, singurul lucru care m-a deranjat a fost lipsa totală de organizare a cabinelor de testare, produsele una peste alta, neîngrijite, este adevărat că este vina vizitatorilor, dar cunoscând această vreme a clienților cred că ar trebui să fie cineva care se ocupă strict cu acest aspect.",environment is negative; shop organization is negative; staff competency is negative,bt_1chain
431943,Pantalonii Arpenaz 20 au un video promoţional ataşat la ei care nu are nimic de-a face cu produsul.,shop diversity is negative; tech support is negative,bt_1chain
431946,"La intrare, dacă ai alte achiziţii, paznicul te sfătuieşte să nu intri în magazin, norocul tău e că sunt un client de multă vreme şi loial, chiar dacă nu am mereu cartea mea de loialitate cu mine.",security is negative; service is negative; staff competency is negative,bt_1chain
431954,"Încerc să înțeleg de ce îmi cereți feedback despre comandă și feedback despre produs când comanda (a fost plasată acum 15 zile) nu a fost încă livrată. Nu pot spune nimic despre produse în acest moment, dar pot spune că deja la a treia comandă cu probleme (unul online și doi în magazin) mi-am format o părere proastă despre încercarea de a cumpăra ceva care nu este în stoc la acel moment.",delivery is negative,bt_1chain
431955,Ar fi util ca fiecare departament sportiv să aibă un agent de vânzări/consultant care să fie implicat activ în acel sport și să poată oferi sfaturi solide.,staff competency is negative; staff availability is negative,bt_1chain
431956,"Reduceri la biciclete BOLD 300 în țări mult mai bogate decât România. Câteva exemple simple de verificat, la un clic distanță... decatlon Franța 120 euro, decatlon Austria 120 euro, decatlon Germania 120 euro, și lista continuă... decatlon România 160 euro. Concluzie???...",promotions is negative,bt_1chain
431961,"Dragă doamnelor și domnilor, am fost surprins să aflu că produsul achiziționat, (o masă de tenis de masă, ~1950 Ron) nu mi-a fost livrat și nu am fost sunat de către transportator (Fan Courier) chiar și 3 zile după cumpărare. Vorbind cu consilierul de vânzări, am aflat că Decathlon nu își asumă responsabilitatea pentru livrarea podului acasă!?! În ciuda faptului că colegul dvs. a încercat mai multe apeluri la curier, el nu a putut să-l contacteze și mi-a cerut să-l sun. Mi se pare uimitor că o experiență de vânzări bune în magazin este complet lipsită de o lipsă de responsabilitate pentru livrarea unui pachet de 75 kg și peste 1,5 m / 1,5 m. Și o lipsă de fiabilitate completă a transport",delivery is negative; staff competency is negative,bt_1chain
431962,"Mai multe produse în stoc, o mai bună gestionare a personalului.",shop diversity is negative; staff availability is negative,bt_1chain
431963,"Ai nevoie de mai multe reduceri, oferte combinate, și dacă scadeți puțin prețurile, oamenii vor cumpăra fără să știe, și veți obține mai devreme decât în alte magazine.",price is negative; promotions is negative,bt_1chain
431964,Comanda trimisă online nu a fost onorată chiar şi după 2 săptămâni de aşteptare,delivery is negative,bt_1chain
431966,E primul produs Kalenji care m-a dezamăgit.,product is negative; return warranty is positive,bt_1chain
431969,"Sunt angajaţi care nu ştiu să facă lucruri diferite în restul zilei şi este o problemă de a nu lăsa ţiganii pe terenurile de fotbal sau de baschet pentru că creează probleme şi ameninţă oamenii care vor să se relaxeze, mulţumesc foarte mult.",misc is neutral,bt_1chain
431970,"Am cumpărat această jachetă acum un an pentru 149 lei și de atunci am purtat-o destul de mult (m-am stabilit în Norvegia). Fiind purtată adesea ca jachetă principală, a fost, evident, spălată destul de des, dar nu în exces. După câteva spălări repetate în zona subratei am constatat că izolația termică (pulbere albă) începe să iasă prin cusături, nu am observat, dar s-a înrăutățit între timp, până când a fost semnificativ mai ieftină! Norocul meu a fost că mi s-a acordat o garanție și am reușit să rezolv problema într-un magazin Decathlon, ceea ce cred că este un mare plus din partea lanțului de magazine!",product is negative; quality is negative; return warranty is positive,bt_1chain
431972,Nu e suficient loc pentru o opinie clară despre aspectele pozitive sau negative.,misc is neutral,bt_1chain
431983,"Mai multe caractere disponibile, posibilitatea de a reveni în cazul unor aspecte negative semnificative",tech support is negative,bt_1chain
431986,"Foarte greu de găsit personal poţi să ceri ceva, iar când găseşti te trimiţi la tejghea să aştepţi să vină cineva.Ai produse care în loc să fie unde ar trebui să fie le găseşti într-un loc complet diferit.Ex.Pantaloni de corp la 49 lei în loc să-i găseşti la intrarea din stânga, tejghea pentru bărbaţi, am găsit-o în ultimul rând lângă tejghea de vânătoare.Nimeni nu te ghidează, păcat.În magazinul total de haos mai rău decât pe stradă trebuie să ai grijă să nu-ţi accidentezi scuterele, bicicletele, rolele etc.O faci undeva în spate, NU în magazin tot timpul în loc să te uiţi la produsele pe care trebuie să le priveşti ca să nu ai un accident.",staff availability is negative; staff competency is negative; shop organization is negative; environment is negative,bt_1chain
431989,"Personalul trebuie instruit, produsele comandate, curăţenie la faţa locului.",shop organization is negative; environment is negative; staff competency is negative; service is negative,bt_1chain
431993,"Ultima dată când am fost la magazinul Decathlon, era foarte aglomerat şi a trebuit să aştept cel puţin 15 minute acasă pentru că era o coadă lungă.",environment is negative; service is negative,bt_1chain
431994,"Există o mică treabă de făcut în departamentul de retururi.Produsul expus a devenit foarte greu de găsit pe raft şi când am întrebat pe cineva din personal unde am găsit produsul, mi-a arătat un model total diferit.În general, însă, sunt mulţumit de lanţul Decathlon, având în vedere că fac cumpărături acolo când sunt în alte ţări.",return warranty is negative; shop organization is negative; staff competency is negative,bt_1chain
431996,"Vreau să vă informez că de la 1 ianuarie 2016 TVA-ul este de 20%, dar cred că este inutil atâta timp cât transformați diferența în profit.",price is negative,bt_1chain
431997,"Aştepţi mult să găseşti pe cineva care să te ajute, apoi dispare repede.Cumpărând o bicicletă am pierdut ceva timp. Apoi, la casă, surpriza: bicicleta era cu 100 de lei mai scumpă decât preţul afişat pe raft, o pălărie era de asemenea cu 6 lei mai scumpă şi mingea de tenis cu aproape 1 lei mai scumpă.Nu preţul celor două ultime ne-a deranjat să înţelegem.În concluzie, întreb care este scopul?",staff availability is negative; shop organization is negative,bt_1chain
431998,Să copiem magazinul din Anglia pentru a produce şi a preţui pentru nivelul nostru de salariu.,price is negative,bt_1chain
432000,E foarte bună şi confortabilă pentru purtare casual. Am cumpărat multe şi am scăpat de toate sutienurile mele. Sunt foarte mulţumită să o port când nu sunt afară pentru alergare sau la sală.,misc is neutral,bt_1chain
432001,"Prețurile ar trebui stabilite în funcție de nivelul de trai și puterea de cumpărare a cetățenilor români și nu în funcție de prețurile din țările occidentale, deși acestea sunt prezentate la un preț rezonabil.",price is negative,bt_1chain
432008,Voi cumpăra mai multe produse Decathlon dacă le pot găsi la Targu Mures.,misc is neutral,bt_1chain
432015,Produs defectuos şi returnarea banilor fără expediere... nu recomand nimănui,return warranty is negative; service is negative,bt_1chain
432020,"Mai multe mărfuri variate şi preţuri decente, la fel ca la Decathlon Paris.",shop diversity is negative; price is negative,bt_1chain
432023,Aceleași produse fără formă și până la trei variații de culoare în secțiunea de fitness.,price is negative; quality is negative; shop diversity is negative,bt_1chain
432025,"Prea multe produse de calitate scăzută la prețuri prea mari, iar cele de calitate superioară nu sunt pe rafturi și au prețuri enorme.",price is negative; quality is negative; shop diversity is negative,bt_1chain
432034,"Bine, îmi place magazinul, dar am primit un e-mail că 8 iulie este o reducere, și din moment ce a fost de 8 și prima zi de reducere, m-am așteptat să văd că...",promotions is negative,bt_1chain
432036,"Nu recomand, ceea ce este prezentat pe site nu corespunde realității!! Vă sfătuiesc să cumpărați numai din magazin, vedeți, probați apoi cumpărați!!",tech support is negative,bt_1chain
432037,E ciudat că toţi angajaţii sunt ocupaţi în acelaşi timp.,staff availability is negative,bt_1chain
432040,"Paznicii te fac să te simţi ca un criminal, te urmăresc ca şi cum ai fura ceva, e destul de neplăcut să ""respir în gât"" în timp ce faci cumpărături.",security is negative,bt_1chain
432042,"- Deşi bicicleta are garanţie, după două săptămâni, în care am folosit-o de 4-5 ori, am avut o gaură la spate, după ce am dus-o la magazin am fost informat că acest defect nu este acoperit de garanţie.",product is negative; return warranty is negative,bt_1chain
432043,"Bună ziua,Această recenzie nu are legătură cu ultima vizită, unde am cumpărat câteva produse, ci cu cea anterioară, unde am mers să luăm bicicleta de la serviciul dvs. Este vorba despre bicicleta Elops 300 cumpărată acum aproximativ 6 luni, de asemenea de la dvs. La scurt timp după recenzia gratuită pe care ați dat-o, bicicleta a avut din nou nevoie de ajustări urgente la una dintre roți (grică puternică a cadrului bicicletei). Personalul mi s-a părut foarte puțin, prost informat și pregătit. De la început, bicicletei nu i s-a dat un termen limită pentru soluționarea ajustărilor. După trecerea a 4 zile am sunat să întreb ce se întâmplă. Mi s-a spus că a existat o dispută a personalului, că erau în vacanță etc. și mi s-a",service is negative; staff competency is negative; staff availability is negative,bt_1chain
432053,"Folositi metode mai intensive de a afla parerea clientilor... de exemplu chiar acasa, punand intrebari cum ar fi: ""A fost totul bine in magazinul nostru?""",misc is neutral,bt_1chain
432057,"Nu înțeleg de ce apar doar comentarii străine și nu românești.Am cumpărat acest sac de dormit recent, pentru seara de 5-6 august 2016, excursie pe Ceahlau, vezi Toaca.Nu mă așteptam să fie un sac atât de subțire.Nu a făcut treaba, mi-a fost frig toată noaptea, deși temperatura a fost peste 16 grade.Prețul este prea mare în comparație cu referințele produsului, pentru că există produse la același preț, cu referințe mult mai bune.Aș vrea să-l returnez, dar nu intenționez să plătesc curierul, așa că am fost prins cu el.Probabil împrumutat pe mare!:) ))",product is negative; tech support is negative; price is negative,bt_1chain
