text,id,aspects_polarities,annotator,data_origin,text_cleaned,absa_input,absa_target,translated_Romanian_French,language,translated_French_Romanian,translated_French_Chinese,translated_Chinese_Romanian
"articole noi si interesante, dar cam aglomerat din pacate pentru mine (din fericire pentru magazin)",436055,"{'choices': ['product - positive', 'environment - negative']}",22,manual,"articole noi si interesante, dar cam aglomerat din pacate pentru mine (din fericire pentru magazin)","articole noi si interesante, dar cam aglomerat din pacate pentru mine (din fericire pentru magazin) </s>",product is positive; environment is negative,"des articles nouveaux et intéressants, mais un peu encombré malheureusement pour moi (heureusement pour le magasin)",Romanian,"articole noi și interesante, dar un pic încurcat din nefericire pentru mine (din fericire pentru magazin)",新的和有趣的文章，但不幸的是，对我来说有点拥挤（对商店来说很好）,"Articole noi și interesante, dar din păcate, un pic aglomerat pentru mine (bun pentru magazine)"
"Apreciez faptul că aţi ţinut cont de nemulţumirea mea dar,între timp,am reușit să scot acea alarmă.V-am scris acel e-mail ca pe viitor să evitaţi astfel de situații neplăcute.Îmi cer scuze dar am văzut târziu răspunsul şi astfel puteam evita cheltuiala din partea dvs cu al doilea colet.Cu sportivitate.",436063,misc - neutral,22,manual,"Apreciez faptul că ați ținut cont de nemulțumirea mea dar,între timp,am reușit să scot acea alarmă.V-am scris acel e-mail ca pe viitor să evitați astfel de situații neplăcute.Îmi cer scuze dar am văzut târziu răspunsul și astfel puteam evita cheltuiala din partea dvs cu al doilea colet.Cu sportivitate.","Apreciez faptul că ați ținut cont de nemulțumirea mea dar,între timp,am reușit să scot acea alarmă.V-am scris acel e-mail ca pe viitor să evitați astfel de situații neplăcute.Îmi cer scuze dar am văzut târziu răspunsul și astfel puteam evita cheltuiala din partea dvs cu al doilea colet.Cu sportivitate. </s>",misc is neutral,"J'apprécie que vous ayez tenu compte de ma désapprobation, mais entre-temps, j'ai réussi à supprimer cette alarme. Je vous ai écrit cet e-mail pour que vous évitiez ce type de situations désagréables à l'avenir. Je m'excuse, mais je n'ai vu votre réponse que tardivement et j'aurais ainsi pu éviter la dépense de votre part pour le deuxième colis. Cordialement.",Romanian,"Apreciez că ați ținut cont de dezaprobarea mea, dar între timp, am reușit să elimin această alarmă. V-am scris acest e-mail pentru a evita acest tip de situații neplăcute în viitor. Mă scuz, dar am văzut răspunsul dumneavoastră târziu și aș fi putut evita astfel cheltuielile pentru al doilea pachet. Cu stima.",我感谢您考虑了我的反对意见，但同时，我已经成功地取消了这个警报。我写这封邮件是为了让您在未来避免这种不愉快的情况。抱歉，我晚些时候才看到您的回复，否则我就可以避免您为第二个包裹所付出的费用。祝好。,"Îmi mulțumesc pentru că ați luat în considerare obiecțiile mele, dar între timp am reușit să anulez acest aviz. Scriu acest e-mail pentru a vă ajuta să evitați astfel de situații neplăcute în viitor. Îmi cer scuze că am văzut răspunsul dumneavoastră mai târziu, altfel aș fi putut evita cheltuielile pentru al doilea pachet. Cu bună ziua."
Magazinul vostru este unul exemplar. Va multumesc ca existati.,436067,misc - neutral,22,manual,Magazinul vostru este unul exemplar. Va multumesc ca existati.,Magazinul vostru este unul exemplar. Va multumesc ca existati. </s>,misc is neutral,Votre magasin est exemplaire. Je vous remercie d'exister.,Romanian,Magazinul dumneavoastră este exemplar. Vă mulțumesc pentru existența dumneavoastră.,你们的商店是典范，我感谢你们的存在,"Magazinul dvs. este un model, vă mulțumesc pentru existența dumneavoastră"
"O mică sugestie: cei de la firma curierat nu m au înștiințat înainte sa ajungă (era bun un email, sms, telefon, înainte sa apăra la USA !Dar poate aveau un angajat nou ?! :))In rest totul la superlativ, ca de-obicei !Succes pe mai departe!",436068,delivery - negative,22,manual,"O mică sugestie: cei de la firma curierat nu m au înștiințat înainte sa ajungă (era bun un email, sms, telefon, înainte sa apăra la USA !Dar poate aveau un angajat nou ?! :))In rest totul la superlativ, ca de-obicei !Succes pe mai departe!","O mică sugestie: cei de la firma curierat nu m au înștiințat înainte sa ajungă (era bun un email, sms, telefon, înainte sa apăra la USA !Dar poate aveau un angajat nou ?! :))In rest totul la superlativ, ca de-obicei !Succes pe mai departe! </s>",delivery is negative,"Une petite suggestion : ceux de l'entreprise de livraison ne m'ont pas prévenu avant d'arriver (un email, un sms, un téléphone, avant de se présenter aux USA ! Mais peut-être avaient-ils un nouvel employé ?! :)) Pour le reste, tout est superlatif, comme d'habitude ! Bonne chance pour la suite !",Romanian,"O sugestie mică: cei de la compania de livrare nu m-au anunțat înainte de a sosi (un email, un sms, un telefon, înainte de a ajunge în USA ! Dar poate că aveau un nou angajat ?! :)) Pentru restul, totul este superlativ, ca de obicei ! Baftă pentru continuare !",一个小建议：送货公司的人没有在到达之前提醒我（一封邮件，一个短信，一个电话，在美国出现之前！ 但也许他们有新员工？！：））其他一切都很好，跟往常一样！祝你好运！,"O sugestie mică: oamenii de la compania de livrare nu m-au anunțat înainte de a ajunge (un e-mail, un mesaj, un telefon, înainte de a apărea în fața casei mele în Statele Unite! Dar poate că au noi angajați?! :)) ) Totul a fost bine, la fel ca de obicei! Mult succes!"
"Stoc redus la unele articole, nu am mai gasit pentru marimea mea. In rest ai de unde alege indiferent de sportul pe care il practici. Preturi foarte bune.",436070,"{'choices': ['shop diversity - positive', 'price - positive', 'shop diversity - negative']}",22,manual,"Stoc redus la unele articole, nu am mai gasit pentru marimea mea. In rest ai de unde alege indiferent de sportul pe care il practici. Preturi foarte bune.","Stoc redus la unele articole, nu am mai gasit pentru marimea mea. In rest ai de unde alege indiferent de sportul pe care il practici. Preturi foarte bune. </s>",shop diversity is positive; price is positive,"Stock réduit pour certains articles, je n'ai plus trouvé pour ma taille. Sinon, vous avez l'embarras du choix quel que soit le sport que vous pratiquez. Prix très intéressants.",Romanian,"Stoc redus pentru anumite articole, nu am mai gasit marimea mea. Altfel, aveti o varietate larga de alesi, indiferent de sportul pe care il practicati. Preturi foarte avantajoase.",部分商品库存减少，我已经找不到我想要的尺寸了。但无论您从事什么运动，都会有很多选择。价格也非常有竞争力。,"Stocul unor produse a scăzut, nu mai găsesc dimensiunea pe care o doresc. Dar indiferent de sportul pe care îl practicați, veți avea multe opțiuni. Prețurile sunt foarte competitive."
Decathlon Buzau se inscrie de la debut in standardul magazinelor Decathlon deschise anterior. Super!,436072,misc - neutral,22,manual,Decathlon Buzau se inscrie de la debut in standardul magazinelor Decathlon deschise anterior. Super!,Decathlon Buzau se inscrie de la debut in standardul magazinelor Decathlon deschise anterior. Super! </s>,misc is neutral,Decathlon Buzau s'inscrit dès le départ dans la norme des magasins Decathlon ouverts précédemment. Super !,Romanian,Decathlon Buzau se înscrie din start în norma magazinelor Decathlon deschise anterior. Super!,德卡龙布扎乌从一开始就符合之前开业的Decathlon商店的标准。太棒了！,Decathlon Buzău a corespuns din start standardelor magazinelor Decathlon deschise anterior. Minunat!
Foarte utile serviciile din cadrul atelierului dar sunt prea putini angajati desemnati pt volumul de munca (numarul solicitarilor clientilor)!,436075,"{'choices': ['service - positive', 'staff availability - negative']}",22,manual,Foarte utile serviciile din cadrul atelierului dar sunt prea putini angajati desemnati pt volumul de munca (numarul solicitarilor clientilor)!,Foarte utile serviciile din cadrul atelierului dar sunt prea putini angajati desemnati pt volumul de munca (numarul solicitarilor clientilor)! </s>,service is positive; staff availability is negative,Très utiles les services au sein de l'atelier mais il y a trop peu d'employés désignés pour le volume de travail (le nombre de demandes des clients)!,Romanian,"Foarte utile serviciul din cadrul atelierului, dar sunt prea puțini angajați desemnați pentru volumul de lucru (numărul de solicitări ale clienților)!",车间内的服务非常有用，但为客户需求量（客户请求数量）分配的员工过少！,"Serviciile din interiorul atelierului sunt foarte utile, dar numărul de angajați alocați pentru cerințele clienților (numărul de solicitări ale clienților) este prea mic!"
Preturi mai mari comparat cu carrefour pt accesorii travel si stoc insuficient perne pt calatorii (1 buc),436077,"{'choices': ['price - negative', 'shop diversity - negative']}",22,manual,Preturi mai mari comparat cu carrefour pt accesorii travel si stoc insuficient perne pt calatorii (1 buc),Preturi mai mari comparat cu carrefour pt accesorii travel si stoc insuficient perne pt calatorii (1 buc) </s>,price is negative; shop diversity is negative,Prix plus élevés par rapport à Carrefour pour les accessoires de voyage et stock insuffisant d'oreillers pour les voyages (1 pièce),Romanian,Prețuri mai mari în comparație cu Carrefour pentru accesorii de călătorie și stoc insuficient de perne pentru călătorii (1 bucată),与卡雷福相比，旅行配件价格更高，且旅行枕头库存不足（1件）,"În comparație cu Carefo, accesorii de călătorie mai scumpe și perne de călătorie insuficiente (1 bucată)"
"Nu ii plac persoanele care se folosesc de obiectele sportive,le incearca si nu le pun la locul lor,sau probeaza incaltaminte si nu le pun la marimea corespunzatoare.",436082,environment - negative,22,manual,"Nu ii plac persoanele care se folosesc de obiectele sportive,le incearca si nu le pun la locul lor,sau probeaza incaltaminte si nu le pun la marimea corespunzatoare.","Nu ii plac persoanele care se folosesc de obiectele sportive,le incearca si nu le pun la locul lor,sau probeaza incaltaminte si nu le pun la marimea corespunzatoare. </s>",environment is negative,"Il n'aime pas les personnes qui utilisent des objets de sport, les essayent et ne les remettent pas à leur place, ou essaient des chaussures et ne les replacent pas à la taille correspondante.",Romanian,"El nu își place pe oamenii care folosesc obiecte de sport, le încercă și nu le pun la locul lor, sau încearcă încălțăminte și nu le repun la mărimea corespunzătoare.",他不喜欢那些使用体育器材的人，试用后不把它们放回原处，或是试穿鞋子却不将其放回相应的尺码上。,"El nu place oamenilor care folosesc echipamentele sportive, le încearcă și apoi nu le pun înapoi la locul lor sau își încerca încălțămintea, dar nu o pune înapoi pe raftul corespunzător pentru mărimea respectivă."
"Sunt foarte mulțumită, atât de calitatea produselor cat și de promptitudinea primii comenzii. Nu am niciun fel de reproș de adus. Serviciile fiind ireproșabile.",436083,"{'choices': ['quality - positive', 'delivery - positive', 'service - positive']}",22,manual,"Sunt foarte mulțumită, atât de calitatea produselor cat și de promptitudinea primii comenzii. Nu am niciun fel de reproș de adus. Serviciile fiind ireproșabile.","Sunt foarte mulțumită, atât de calitatea produselor cat și de promptitudinea primii comenzii. Nu am niciun fel de reproș de adus. Serviciile fiind ireproșabile. </s>",quality is positive; delivery is positive; service is positive,"Je suis très satisfaite, autant de la qualité des produits que de la promptitude de la première commande. Je n'ai aucune critique à formuler. Les services étant irréprochables.",Romanian,"Sunt foarte mulțumită, atât de calitatea produselor, cât și de promptitudinea primei comenzi. Nu am nicio critică de formulat. Serviciile fiind ireproșabile.",我非常满意，不仅产品质量好，第一单也很快就送到了。我没有任何的批评，因为服务是无可挑剔的。,"Sunt foarte mulțumit, nu numai că produsele au o calitate bună, dar și primul meu comandă a fost livrat rapid. Nu am nici o critică, deoarece serviciul a fost impecabil."
