text,id,aspects_polarities,annotator,data_origin,text_cleaned,absa_input,absa_target,cmlm_raw_text
"Am fost la voi in magazin in data de 25.05.2018.Am fost preluat de Cristi Voicu de la atelier(sper ca nu gresesc numele de familie, in orice caz ma preluat Cristi), caruia i-am expus problema mea.A verificat toate cauzele posibile problemei mele, a indentificat problema, a reparat problema, dupa care a verificat tot ceea ce a reparat, ma pus sa verific ceea ce a reparat in tot acest timp dand dovada de profesionalism maxim. In concluzie, jos palaria pentru Cristi.(multumesc Cristi)",435542,"{'choices': ['staff competency - positive', 'service - positive']}",26,manual,"Am fost la voi in magazin in data de 25.05.2018.Am fost preluat de Cristi Voicu de la atelier(sper ca nu gresesc numele de familie, in orice caz ma preluat Cristi), caruia i-am expus problema mea.A verificat toate cauzele posibile problemei mele, a indentificat problema, a reparat problema, dupa care a verificat tot ceea ce a reparat, ma pus sa verific ceea ce a reparat in tot acest timp dand dovada de profesionalism maxim. In concluzie, jos palaria pentru Cristi.(multumesc Cristi)","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am fost la voi in magazin in data de 25.05.2018.Am fost preluat de Cristi Voicu de la atelier(sper ca nu gresesc numele de familie, in orice caz ma preluat Cristi), caruia i-am expus problema mea.A verificat toate cauzele posibile problemei mele, a indentificat problema, a reparat problema, dupa care a verificat tot ceea ce a reparat, ma pus sa verific ceea ce a reparat in tot acest timp dand dovada de profesionalism maxim. In concluzie, jos palaria pentru Cristi.(multumesc Cristi) </s>",staff competency is positive; service is positive,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . am fost la voi in salon in data de 25. 05. 2018. am fost sunat de cristi voicu de la atelier ( sper ca nu gresesc numele de familie, in orice caz ma cheat cristi ), caruia i - am expus cauza mea. a verificat toate cauzele posibile problemei mele, a inde identificat problema, a reparat tot, dupa care a facut tot ceea ce a facut, ma pus sa verific ceea ce a reparat in tot acest timp. dovada de profesionalism maxim. in concluzie, jos palaria pentru cristi. ( multumesc cristi )</s>"
"Am fost placut impresionat de disponibilitatea si pregatirea domnului care m-a ajutat la alegerea rucsacului. Rucsacul foarte bine lucrat, cu materiale de calitate. Accesoriile cumparate cam scumpe in comparatie cu rucsacul. Varietate limitata de culori. Garantie 10 ani. Succes!",435543,"{'choices': ['price - negative', 'product - positive', 'quality - positive', 'return warranty - positive', 'shop diversity - negative', 'staff competency - positive']}",26,manual,"Am fost placut impresionat de disponibilitatea si pregatirea domnului care m-a ajutat la alegerea rucsacului. Rucsacul foarte bine lucrat, cu materiale de calitate. Accesoriile cumparate cam scumpe in comparatie cu rucsacul. Varietate limitata de culori. Garantie 10 ani. Succes!","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am fost placut impresionat de disponibilitatea si pregatirea domnului care m-a ajutat la alegerea rucsacului. Rucsacul foarte bine lucrat, cu materiale de calitate. Accesoriile cumparate cam scumpe in comparatie cu rucsacul. Varietate limitata de culori. Garantie 10 ani. Succes! </s>",price is negative; product is positive; quality is positive; return warranty is positive; shop diversity is negative; staff competency is positive,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . am fost placut impresionat de disponibilitatea si grija domnului care m - a ajutat la alegerea rucsacului. rucsacul foarte bine lucrat, cu materiale de calitate. accesoriile cumparate cam scumpe in comparatie cu rucsacul. gama limitata de culori. garantie 10 ani. succes!</s>"
Un numar mai mare de personal cred ca ar fi de folos,435546,staff availability - negative,26,manual,Un numar mai mare de personal cred ca ar fi de folos,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Un numar mai mare de personal cred ca ar fi de folos </s>,staff availability is negative,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . un numar mai mare de personal cred ca ar fi de dorit</s>
Am comandat produsele luni si le-am primit sâmbăta...prea mult timp...,435549,delivery - negative,22,manual,Am comandat produsele luni si le-am primit sâmbăta...prea mult timp...,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am comandat produsele luni si le-am primit sâmbăta...prea mult timp... </s>,delivery is negative,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . am comandat produsele si le - am primit sâmbăta... prea mult timp...</s>
"am comandat 2 ceasuri si unul a fost livrat cu tot cu antifurtul din magazin, deci termnul s-a lungit la 4 zile",435550,"{'choices': ['delivery - negative', 'service - negative']}",22,manual,"am comandat 2 ceasuri si unul a fost livrat cu tot cu antifurtul din magazin, deci termnul s-a lungit la 4 zile","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: am comandat 2 ceasuri si unul a fost livrat cu tot cu antifurtul din magazin, deci termnul s-a lungit la 4 zile </s>",delivery is negative; service is negative,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: ? am comandat 2 ceasuri si unul a fost livrat cu tot cu plata din magazin, deci mi s - a facut la 4 zile</s>"
"Din păcate nu am primit comanda pana astăzi .Fiind plasata de 5 zile,ma așteptam sa ajungă ceva mai repede.",435554,delivery - negative,22,manual,"Din păcate nu am primit comanda pana astăzi .Fiind plasata de 5 zile,ma așteptam sa ajungă ceva mai repede.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Din păcate nu am primit comanda pana astăzi .Fiind plasata de 5 zile,ma așteptam sa ajungă ceva mai repede. </s>",delivery is negative,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . din păcate nu am primit comanda pana astăzi. fiind trecut de 5 zile, ma așteptam sa ajungă ceva mai repede.</s>"
"Ar trebui sa aveti mai multi angajati, in special in zilele aglomerate. Am gasit cu greu pe cineva care sa ma consilieze si am stat mult  la coada la casa de marcat.",435556,staff availability - negative,22,manual,"Ar trebui sa aveti mai multi angajati, in special in zilele aglomerate. Am gasit cu greu pe cineva care sa ma consilieze si am stat mult la coada la casa de marcat.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Ar trebui sa aveti mai multi angajati, in special in zilele aglomerate. Am gasit cu greu pe cineva care sa ma consilieze si am stat mult la coada la casa de marcat. </s>",staff availability is negative,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . ar trebui sa aveti mai multi angajati, in special in zilele astea. am gasit cu greu pe cineva care sa ma consilieze si am stat mult la coada la casa de marcat.</s>"
Nu era nimeni la biciclete. A trebuit sa caut destul de mult timp pe cineva care sa ma ajute.,435557,staff availability - negative,22,manual,Nu era nimeni la biciclete. A trebuit sa caut destul de mult timp pe cineva care sa ma ajute.,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Nu era nimeni la biciclete. A trebuit sa caut destul de mult timp pe cineva care sa ma ajute. </s>,staff availability is negative,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . nu era nimeni la biciclete. a trebui sa caut destul de mult timp pe cineva care sa ma ajute.</s>
"Lipsa comunicare, de 2 săptămâni aștept comanda dvs in curs de pregătire ????",435558,"{'choices': ['staff competency - negative', 'delivery - negative']}",22,manual,"Lipsa comunicare, de 2 săptămâni aștept comanda dvs in curs de pregătire ????","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Lipsa comunicare, de 2 săptămâni aștept comanda dvs in curs de pregătire ???? </s>",staff competency is negative; delivery is negative,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: ? lipsa comunicare, de 2 săptămâni aștepta dvs in curs de lucru????</s>"
Comunicarea cu personalul magazinului este foarte slaba. Am plasat o comanda in data de 28.08.2016 care nu a ajuns nici pana acum. Am sunat la magazin si nimic ... doar timp pierdut.,435562,"{'choices': ['staff competency - negative', 'delivery - negative']}",22,manual,Comunicarea cu personalul magazinului este foarte slaba. Am plasat o comanda in data de 28.08.2016 care nu a ajuns nici pana acum. Am sunat la magazin si nimic ... doar timp pierdut.,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Comunicarea cu personalul magazinului este foarte slaba. Am plasat o comanda in data de 28.08.2016 care nu a ajuns nici pana acum. Am sunat la magazin si nimic ... doar timp pierdut. </s>,staff competency is negative; delivery is negative,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . treaba cu personalul magazinului este foarte slaba. am plasat o comand in data de 28. 08. 2016 care nu a ajuns nici pana acum. am sunat la magazin si nimic... doar timp pierdut.</s>
"lipsa marimilor mari la inbracaminte 5xl,6xl!preturi mari comparativ cu cele de pe internet!la produse similare!",435564,"{'choices': ['shop diversity - negative', 'price - negative']}",22,manual,"lipsa marimilor mari la inbracaminte 5xl,6xl!preturi mari comparativ cu cele de pe internet!la produse similare!","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: lipsa marimilor mari la inbracaminte 5xl,6xl!preturi mari comparativ cu cele de pe internet!la produse similare! </s>",shop diversity is negative; price is negative,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: ! pretul mari mai mari la : 5xl, 6xl! preturi mari comparativ cu cele de pe internet! la produse similare!</s>"
Foarte aglomerat prea multi copii pe bicicleta si produsele la raft amestecate,435565,"{'choices': ['shop organization - negative', 'environment - negative']}",22,manual,Foarte aglomerat prea multi copii pe bicicleta si produsele la raft amestecate,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Foarte aglomerat prea multi copii pe bicicleta si produsele la raft amestecate </s>,shop organization is negative; environment is negative,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . foarte mult prea multi copii pe bicicleta si legume la raft amestecate</s>
