text,id,aspects_polarities,annotator,data_origin,text_cleaned,absa_input,absa_target,translated_Romanian_English,language,translated_English_Chinese,translated_Chinese_Romanian
"Am comandat 1 pereche adidasi si 3 rucsacuri de la dvs.Adidasi mai erau probati inainte aveau urme de praf pe talpi fiind ambalati simplu intr-o punga de plastic.Rucacurile -1 era de calitate ,celelalte 2 erau foarte subtiri desi toate 3 aveau aceelasi pret...De ce nu puneti la descriere mai multe detalii??!!",432100,"{'choices': ['product - negative', 'tech support - negative']}",22,manual,"Am comandat 1 pereche adidasi si 3 rucsacuri de la dvs.Adidasi mai erau probati inainte aveau urme de praf pe talpi fiind ambalati simplu intr-o punga de plastic.Rucacurile -1 era de calitate ,celelalte 2 erau foarte subtiri desi toate 3 aveau aceelasi pret...De ce nu puneti la descriere mai multe detalii??!!","Am comandat 1 pereche adidasi si 3 rucsacuri de la dvs.Adidasi mai erau probati inainte aveau urme de praf pe talpi fiind ambalati simplu intr-o punga de plastic.Rucacurile -1 era de calitate ,celelalte 2 erau foarte subtiri desi toate 3 aveau aceelasi pret...De ce nu puneti la descriere mai multe detalii??!! </s>",product is negative; tech support is negative,"I ordered 1 pair of sneakers and 3 backpacks from you. The sneakers had been tried on before, they had dust marks on the soles, being simply packaged in a plastic bag. The backpacks - 1 was of good quality, the other 2 were very thin, even though all 3 had the same price... Why don't you put more details in the description??!!",Romanian,我从你那里订购了一双运动鞋和三个背包。这些运动鞋明显已被试穿过，鞋底有灰尘痕迹，只是简单地用塑料袋包装。三个背包中，有一个质量很好，但另外两个非常薄，即使所有三个背包价格都相同...你们为什么不在描述中添加更多细节？！,"Am comandat de la tine o pereche de adidași și trei rucsacuri. Acești adidași au fost clar încercați, au urme de praf pe talpă și au fost ambalați doar într-o pungă de plastic. Dintre cei trei rucsacuri, unul este de calitate bună, dar ceilalți doi sunt foarte subțiri, chiar dacă toți trei rucsacuri au același preț... de ce nu ați adăugat mai multe detalii în descriere?!"
Doresc sa gasesc in magazin mai multe produse de calitate la un prec acceptabil. In magazinul decathlon gasesc doar produse de slaba calitate la un pret bun. Si produsele de o calitate mau buna au un pret exagetat. Mult succes !!,432102,"{'choices': ['price - positive', 'price - negative', 'quality - positive', 'quality - negative', 'shop diversity - negative']}",22,manual,Doresc sa gasesc in magazin mai multe produse de calitate la un prec acceptabil. In magazinul decathlon gasesc doar produse de slaba calitate la un pret bun. Si produsele de o calitate mau buna au un pret exagetat. Mult succes !!,Doresc sa gasesc in magazin mai multe produse de calitate la un prec acceptabil. In magazinul decathlon gasesc doar produse de slaba calitate la un pret bun. Si produsele de o calitate mau buna au un pret exagetat. Mult succes !! </s>,price is positive; quality is negative; shop diversity is positive,"I want to find more quality products in the store at an acceptable price. In the Decathlon store, I only find low-quality products at a good price. And the products of somewhat better quality have an exaggerated price. Good luck !!",Romanian,我想在商店里以合理的价格找到更多高质量的产品。在Decathlon商店，我只找到低质量的产品，价格便宜。但是，稍微好一点的产品有夸张的价格。祝你好运！！,"Sper să găsesc în magazin mai multe produse de calitate la prețuri rezonabile. În magazinele Decathlon, am găsit doar produse de slabă calitate la prețuri ieftine. Dar produsele ceva mai bune au prețuri exagerate. Mult succes!!"
Cei de la securitatea parcarii sa i-a atitudine atunci cand cineva parcheaza pe 2-3 locuri de parcare cu o singura masina.Se  poate lua nr de inmatriculare si anunta prin difuzoarele magazinului  sa o mute adecvat altfel va fii ridicata.,432104,security - negative,22,manual,Cei de la securitatea parcarii sa i-a atitudine atunci cand cineva parcheaza pe 2-3 locuri de parcare cu o singura masina.Se poate lua nr de inmatriculare si anunta prin difuzoarele magazinului sa o mute adecvat altfel va fii ridicata.,Cei de la securitatea parcarii sa i-a atitudine atunci cand cineva parcheaza pe 2-3 locuri de parcare cu o singura masina.Se poate lua nr de inmatriculare si anunta prin difuzoarele magazinului sa o mute adecvat altfel va fii ridicata. </s>,security is negative,"The parking security should take attitude when someone parks on 2-3 parking spots with a single car. They can take the license plate number and announce through the store's loudspeakers to move it properly, otherwise it will be towed.",Romanian,停車保安應該採取態度，當有人用單輛車佔據2-3個停車位時。他們可以拿下車牌號碼，並通過商店的廣播系統宣布正確地移動它，否則將被拖走。,"Securitatea parcării ar trebui să adopte o atitudine atunci când cineva ocupă 2-3 locuri de parcare cu o singură mașină. Ei pot lua numărul de înmatriculare al mașinii și pot face un anunț prin sistemul de difuzare al magazinului pentru a muta corect mașina, altfel va fi remorcată."
"Angajați sunt tot timpul preocupați,au ceva de făcut,fata de altele magazine identice.",432106,"{'choices': ['staff availability - negative', 'staff competency - negative']}",22,manual,"Angajați sunt tot timpul preocupați,au ceva de făcut,fata de altele magazine identice.","Angajați sunt tot timpul preocupați,au ceva de făcut,fata de altele magazine identice. </s>",staff availability is negative; staff competency is negative,"Employees are always busy, they have something to do, compared to other identical stores.",Romanian,员工总是很忙，他们有事情要做，与其他相同的商店相比。,"Angajații sunt întotdeauna foarte ocupați, au treabă de făcut, comparativ cu alte magazine similare."
"Mai multe cabine de proba,poate ceva muzica :) mai multe oferte 2+1 sau 1 + 50% reducere la al 2lea produs.",432111,"{'choices': ['promotions - negative', 'service - negative']}",22,manual,"Mai multe cabine de proba,poate ceva muzica :) mai multe oferte 2+1 sau 1 + 50% reducere la al 2lea produs.","Mai multe cabine de proba,poate ceva muzica :) mai multe oferte 2+1 sau 1 + 50% reducere la al 2lea produs. </s>",promotions is negative; service is negative,"More fitting rooms, maybe some music :) more 2+1 offers or 1 + 50% discount on the second product.",Romanian,更多的试衣间，也许一些音乐：）更多的2+1优惠或者第二件商品1元或五折优惠,"Mai multe cabine de probă, poate ceva muzică :)) Mai multe oferte 2+1 sau a doua piesă la prețul de 1 leu sau reduceri de 50%"
"Dupa aproximativ un an de trasee ocazionale in tara, s-a deformat talpa, fiindca au intrat pietricele sub chinga dintre talpa si bocanc. Am fost placut surprinsa cand Decathlon Baneasa a constatat ca este un defect de fabricatie si mi s-a restituit contravaloarea. Felicitari! Cumpar cu incredere produsele Decathlon!",432112,"{'choices': ['return warranty - positive', 'product - negative', 'product - positive']}",22,manual,"Dupa aproximativ un an de trasee ocazionale in tara, s-a deformat talpa, fiindca au intrat pietricele sub chinga dintre talpa si bocanc. Am fost placut surprinsa cand Decathlon Baneasa a constatat ca este un defect de fabricatie si mi s-a restituit contravaloarea. Felicitari! Cumpar cu incredere produsele Decathlon!","Dupa aproximativ un an de trasee ocazionale in tara, s-a deformat talpa, fiindca au intrat pietricele sub chinga dintre talpa si bocanc. Am fost placut surprinsa cand Decathlon Baneasa a constatat ca este un defect de fabricatie si mi s-a restituit contravaloarea. Felicitari! Cumpar cu incredere produsele Decathlon! </s>",return warranty is positive; product is negative,"After approximately one year of occasional routes in the country, the sole deformed because pebbles got under the strap between the sole and the boot. I was pleasantly surprised when Decathlon Baneasa found that it was a manufacturing defect and I was refunded the value. Congratulations! I buy Decathlon products with confidence!",Romanian,大约在国内使用一年，鞋底因为小石子夹在鞋底和靴子之间而变形。我很高兴当时Decathlon Baneasa发现这是一个制造缺陷，并且我得到了退款。恭喜！我会信心满满地购买迪卡侬的产品！,"Aproximativ după un an de utilizare în țară, talpa a fost deformata din cauza unor pietre mici care s-au blocat între talpă și bocanc. M-am bucurat când Decathlon Băneasa a descoperit că este o problemă de fabricație și am primit banii înapoi. Felicitări! Voi cumpăra cu încredere produsele Decathlon!"
"La case coda acea 30 m și un singur casier disponibil, deși case deschise erau 6 . Foarte proasta organizarea personalului .",432114,"{'choices': ['staff availability - negative', 'staff competency - negative']}",22,manual,"La case coda acea 30 m și un singur casier disponibil, deși case deschise erau 6 . Foarte proasta organizarea personalului .","La case coda acea 30 m și un singur casier disponibil, deși case deschise erau 6 . Foarte proasta organizarea personalului . </s>",staff availability is negative; staff competency is negative,"At the cash desk there was a queue of about 30 m and only one available cashier, although 6 checkout counters were open. Very poor staff organization.",Romanian,在收银台处有一条约30米的队伍，只有一个可用的收银员，尽管有6个结账柜台是开放的。工作人员组织得非常糟糕。,"La casa de marcat exista o coada de aproximativ 30 de metri, doar un casier disponibil, desi sunt deschise 6 case de marcat. Personalul este organizat foarte prost."
"PRO: Design deosebit, caratere mari.CONTRA: Functii putine, Neiluminat (seara, noaptea nu se vede nimic), Pret prea mare pentru ceea ce ofera!",432118,"{'choices': ['product - positive', 'product - negative', 'price - negative']}",22,manual,"PRO: Design deosebit, caratere mari.CONTRA: Functii putine, Neiluminat (seara, noaptea nu se vede nimic), Pret prea mare pentru ceea ce ofera!","PRO: Design deosebit, caratere mari.CONTRA: Functii putine, Neiluminat (seara, noaptea nu se vede nimic), Pret prea mare pentru ceea ce ofera! </s>",product is positive; price is negative,"PRO: Unique design, large characters. CON: Few functions, Not illuminated (in the evening, at night you can't see anything), Too expensive for what it offers!",Romanian,优点：独特的设计，字符较大。缺点：功能较少，未照明（晚上、夜间什么也看不到），价格过高，所提供的内容太少！,"Avantajele: design unic, caractere mari. Dezavantajele: funcții limitate, neluminat (noaptea sau în timpul nopții nu se vede nimic), preț prea mare, conținutul oferit este prea puțin!"
Cel mai ok magazin de articole sportive de pe piata.,432119,misc - neutral,22,manual,Cel mai ok magazin de articole sportive de pe piata.,Cel mai ok magazin de articole sportive de pe piata. </s>,misc is neutral,The best sports goods store on the market.,Romanian,市面上最好的体育用品商店,Cel mai bun magazin de articole sportive de pe piață
Personalul decathlon lipsea. Am stat 30 de minute in magazin si nu am gasit pe nimeni sa ma ajute sau sa imi dea un sfat.,432126,staff availability - negative,22,manual,Personalul decathlon lipsea. Am stat 30 de minute in magazin si nu am gasit pe nimeni sa ma ajute sau sa imi dea un sfat.,Personalul decathlon lipsea. Am stat 30 de minute in magazin si nu am gasit pe nimeni sa ma ajute sau sa imi dea un sfat. </s>,staff availability is negative,The Decathlon staff was missing. I stayed 30 minutes in the store and couldn't find anyone to help me or give me advice.,Romanian,迪卡侬的员工不见了。我在商店里呆了30分钟，找不到任何人帮助我或给我建议。,Angajații Decathlon au dispărut. Am stat 30 de minute în magazin și nu am găsit pe nimeni care să mă ajute sau să îmi dea sfaturi.
