text,id,aspects_polarities,annotator,data_origin,text_cleaned,absa_input,absa_target,text_rephrased,new_label
"Produse de calitate, chiar si cele mai ieftine :) Cele de top pentru mine prea scumpe :(  In rest magazinul este ok. Multumesc.",433248,"{'choices': ['price - negative', 'quality - positive']}",22,manual,"Produse de calitate, chiar si cele mai ieftine :) Cele de top pentru mine prea scumpe :( In rest magazinul este ok. Multumesc.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Produse de calitate, chiar si cele mai ieftine :) Cele de top pentru mine prea scumpe :( In rest magazinul este ok. Multumesc. </s>",price is negative; quality is positive,"Chiar și produsele mai ieftine au o calitate excelentă, însă cele de top sunt prea costisitoare pentru mine. În general, magazinul este satisfăcător.",price is negative; quality is positive
Sunt foarte mulțumit că ați ținut cont de garanția produsului.,433249,return warranty - positive,22,manual,Sunt foarte mulțumit că ați ținut cont de garanția produsului.,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Sunt foarte mulțumit că ați ținut cont de garanția produsului. </s>,return warranty is positive,Am apreciat foarte mult faptul că ați respectat garanția oferită pentru produs.,return warranty is positive
"Inteleg ca,copii,au voie sa alerge,sa se joace etc..dar unii parinti ar trebuii sa fie un pic mai atenti la copii,staff-ul sa le sugereze parintilor un pic mai mare atentie la odraslele lor",433251,environment - negative,22,manual,"Inteleg ca,copii,au voie sa alerge,sa se joace etc..dar unii parinti ar trebuii sa fie un pic mai atenti la copii,staff-ul sa le sugereze parintilor un pic mai mare atentie la odraslele lor","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Inteleg ca,copii,au voie sa alerge,sa se joace etc..dar unii parinti ar trebuii sa fie un pic mai atenti la copii,staff-ul sa le sugereze parintilor un pic mai mare atentie la odraslele lor </s>",environment is negative,"Desi copiii au libertatea de a alerga si a se juca, unii parinti ar trebui sa acorde o atentie sporita pentru siguranta lor, iar personalul ar putea sugera parintilor sa fie mai vigilenti cu privire la activitatile copiilor.",environment is negative
"Doresc sa fiu anuntat pe mail cand apare pe stocUn produs lipsa. Doresc Rockrider 520 black, marimea L, mulțumesc. Magazin de nota 10 !",433252,misc - neutral,22,manual,"Doresc sa fiu anuntat pe mail cand apare pe stocUn produs lipsa. Doresc Rockrider 520 black, marimea L, mulțumesc. Magazin de nota 10 !","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Doresc sa fiu anuntat pe mail cand apare pe stocUn produs lipsa. Doresc Rockrider 520 black, marimea L, mulțumesc. Magazin de nota 10 ! </s>",misc is neutral,"Aștept să primesc o notificare pe e-mail când produsul va fi disponibil. Caut bicicleta Rockrider 520 negru, mărimea L. Mulțumesc! Magazinul este foarte bun, i-aș da nota 10!",misc is neutral
am fost foarte încântată. am gasit toate produsele necesare unei zi la schii. felicitări.,433253,shop diversity - positive,22,manual,am fost foarte încântată. am gasit toate produsele necesare unei zi la schii. felicitări.,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: am fost foarte încântată. am gasit toate produsele necesare unei zi la schii. felicitări. </s>,shop diversity is positive,"Am avut o experiență plăcută, găsind tot ce mi-a fost necesar pentru o zi de schi. Felicitări pentru varietatea de produse!",shop diversity is positive
"Am acest model de bicicleta din octombrie 2016 si pot spune ca sunt foarte multumit, bicicleta este foarte rezistenta avand in vedere ca am o greutate care oscileaza intre 125 si 130 kg. In tot acest timp am utilizat-o aproape zilnic pentru deplasare la serviciu si ocazional pentru plimbari de 30 - 40 km. Singura piesa care a """"cedat"""" dupa un an si jumatate de utilizare a fost axul pedalierului, dar mi se pare perfect normal avand in vedere greutatea mea si frecventa utilizarii, pe care l-am schimbat pe loc la service-ul Decathlon. Peisa a fost ieftina, daca bine imi aduc aminte, undeva in jur de 70 lei.",433255,"{'choices': ['product - positive', 'price - positive', 'service - positive']}",22,manual,"Am acest model de bicicleta din octombrie 2016 si pot spune ca sunt foarte multumit, bicicleta este foarte rezistenta avand in vedere ca am o greutate care oscileaza intre 125 si 130 kg. In tot acest timp am utilizat-o aproape zilnic pentru deplasare la serviciu si ocazional pentru plimbari de 30 - 40 km. Singura piesa care a """"cedat"""" dupa un an si jumatate de utilizare a fost axul pedalierului, dar mi se pare perfect normal avand in vedere greutatea mea si frecventa utilizarii, pe care l-am schimbat pe loc la service-ul Decathlon. Peisa a fost ieftina, daca bine imi aduc aminte, undeva in jur de 70 lei.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am acest model de bicicleta din octombrie 2016 si pot spune ca sunt foarte multumit, bicicleta este foarte rezistenta avand in vedere ca am o greutate care oscileaza intre 125 si 130 kg. In tot acest timp am utilizat-o aproape zilnic pentru deplasare la serviciu si ocazional pentru plimbari de 30 - 40 km. Singura piesa care a """"cedat"""" dupa un an si jumatate de utilizare a fost axul pedalierului, dar mi se pare perfect normal avand in vedere greutatea mea si frecventa utilizarii, pe care l-am schimbat pe loc la service-ul Decathlon. Peisa a fost ieftina, daca bine imi aduc aminte, undeva in jur de 70 lei. </s>",product is positive; price is positive; service is positive,"Dețin acest model de bicicletă din octombrie 2016 și sunt extrem de mulțumit de performanța sa. Având o greutate cuprinsă între 125 și 130 kg, am fost plăcut surprins de rezistența sa. Am folosit-o zilnic pentru drumul spre serviciu și ocazional pentru tururi de 30-40 km. După un an și jumătate, singura parte care a necesitat înlocuire a fost axul pedalierului, dar consider că este normal având în vedere uzura intensă și greutatea mea. Am efectuat schimbul la service-ul Decathlon, unde piesa a fost accesibilă, costând aproximativ 70 lei, ceea ce mi se pare un preț rezonabil.",product is positive; price is positive; service is positive
"Am comandat aceşti adidaşi şi-s foarte ok. Sunt comozi, mărimea se potriveşte şi arată bine.În foto interiorul se vede roz închis, dar în realitate este mult mai deschis, nuanţa tinde spre acel roz fluorescent.Iniţial mi s-a spus că termenul de livrare este de 2 săptămâni pentru că aceşti adidaşi îi aduc din Franţa, dar i-am primit mai repede cu o săptămână.",433257,"{'choices': ['delivery - positive', 'product - positive']}",22,manual,"Am comandat acești adidași și-s foarte ok. Sunt comozi, mărimea se potrivește și arată bine.În foto interiorul se vede roz închis, dar în realitate este mult mai deschis, nuanța tinde spre acel roz fluorescent.Inițial mi s-a spus că termenul de livrare este de 2 săptămâni pentru că acești adidași îi aduc din Franța, dar i-am primit mai repede cu o săptămână.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am comandat acești adidași și-s foarte ok. Sunt comozi, mărimea se potrivește și arată bine.În foto interiorul se vede roz închis, dar în realitate este mult mai deschis, nuanța tinde spre acel roz fluorescent.Inițial mi s-a spus că termenul de livrare este de 2 săptămâni pentru că acești adidași îi aduc din Franța, dar i-am primit mai repede cu o săptămână. </s>",delivery is positive; product is positive,"Am cumparat acești adidași și sunt foarte mulțumit. Sunt confortabili, mărimea este corectă și au un aspect plăcut. Deși în fotografie interiorul părea a fi de culoare roz închis, în realitate este mai deschis și are o nuanță fluorescentă. Inițial, mi s-a spus că livrarea va dura două săptămâni, dar i-am primit mult mai repede, cu o săptămână înainte de termen.",delivery is positive; product is positive
Foarte multumit de experienta. Voi mai reveni cu siguranta. Felicitari.,433260,misc - neutral,22,manual,Foarte multumit de experienta. Voi mai reveni cu siguranta. Felicitari.,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Foarte multumit de experienta. Voi mai reveni cu siguranta. Felicitari. </s>,misc is neutral,Sunt foarte incantat de cum s-a desfasurat experienta. Cu siguranta ma voi intoarce. Felicitari pentru tot!,misc is neutral
Cred ca sunteți pe drumul  bun. Începeți să va apropiați de magazinele din Europa.,433266,misc - neutral,22,manual,Cred ca sunteți pe drumul bun. Începeți să va apropiați de magazinele din Europa.,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Cred ca sunteți pe drumul bun. Începeți să va apropiați de magazinele din Europa. </s>,misc is neutral,Sunteți pe calea cea bună și vă apropiați de standardele europene din domeniul comercial.,misc is neutral
"Sunt foarte multumita de absolut toate produsele achizitionte din lantul dvs de magazine. Raportul calitate/pret este excelent. Personal amabil, iar atmosfera minunata mai ales ca baietelul meu de 6 ani adora sa vina sa se plimbe cu trotineta pe acolo... desi are si el o trotineta achizitionata tot de la dvs.Multumim",433268,"{'choices': ['environment - positive', 'price - positive', 'quality - positive', 'staff competency - positive']}",22,manual,"Sunt foarte multumita de absolut toate produsele achizitionte din lantul dvs de magazine. Raportul calitate/pret este excelent. Personal amabil, iar atmosfera minunata mai ales ca baietelul meu de 6 ani adora sa vina sa se plimbe cu trotineta pe acolo... desi are si el o trotineta achizitionata tot de la dvs.Multumim","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Sunt foarte multumita de absolut toate produsele achizitionte din lantul dvs de magazine. Raportul calitate/pret este excelent. Personal amabil, iar atmosfera minunata mai ales ca baietelul meu de 6 ani adora sa vina sa se plimbe cu trotineta pe acolo... desi are si el o trotineta achizitionata tot de la dvs.Multumim </s>",environment is positive; price is positive; quality is positive; staff competency is positive,"Am fost extrem de încântată de toate produsele cumpărate din magazinele dvs. Prețurile sunt foarte rezonabile în raport cu calitatea oferită. Personalul a fost întotdeauna amabil și prietenos, iar atmosfera din magazine este minunată, mai ales pentru copilul meu de 6 ani, care adoră să vină și să se joace acolo cu trotineta pe care, de altfel, a cumpărat-o tot de la voi. Mulțumim!",environment is positive; price is positive; quality is positive; staff competency is positive
