id,text_cleaned,all_categories,data_origin
431793,"Uneori angajații uită să comande produsul cerut de client, chiar pretind că sună când vine produsul. Și așa descoperim că sunt leneși. Prin această atitudine sfârșim prin a fi dezamăgiți de magazin și evităm să cumpărăm de aici. Este a doua oară când sufăr același lucru. Îmi promit că comanda este făcută și că mă vor suna când ajunge și... NIMIC!!!",service; staff competency,bt_1chain
431796,"Mai multe produse, mai multe articole la districtele de vânătoare, reduceri care vor fi anunţate în avans şi prin e-mail.",shop diversity; promotions,bt_1chain
431797,O să-mi placă să merg la cumpărături cu prietenii şi familia din nou.,misc,bt_1chain
431800,"Deschiderea mai multe registre de bani, mai mulți angajați disponibile pentru consiliere pe ariile,",service; staff availability,bt_1chain
431802,"Sunt aproape complet absent în interacțiune cu cumpărătorul, dar eu sunt un client regulat la toate magazinele Decathlon.",staff availability,bt_1chain
431805,Am cumpărat o bicicletă şi am aşteptat o oră pentru că cei doi băieţi nu au apărut.,staff availability; staff competency,bt_1chain
431813,"Fata de la casa de marcat era complet neinteresată, se juca cu un coleg şi un membru al gărzii de securitate era implicat.",security; staff competency,bt_1chain
431815,verificarea prezenței prețurilor de pe raft și a 2-3 cititoare de prețuri pentru clienți,service; shop organization,bt_1chain
431818,"Din motive tehnice, nu am mers acasă decât după 20 de minute, aşa că a trebuit să aştept acasă mult timp.",service,bt_1chain
431820,"Am cumpărat un ceas de la tine, iar cureaua avea alarma pe ea... îţi pare normal?!?",service,bt_1chain
431821,"Stă prea mult acasă, merg la o singură casă şi formează o coadă mare...",service,bt_1chain
431825,"Poate o mai bună organizare a produselor din magazin ar face mai uşor să căutaţi mai multe case, astfel încât să nu mai trebuiască să staţi la coadă pentru a plăti... altfel totul era bine.",service; shop organization,bt_1chain
431826,"Stabilirea unor limite clare pentru utilizarea produselor în magazin, evitarea riscului de rănire a clienţilor şi angajaţilor, practic trebuie să faci un adevărat slalom între copii care cred că e Disneyland.",environment,bt_1chain
431827,"Am stat mult timp la schimb, şi când am ajuns acasă mi s-a spus că pantofii mei erau uzati.",return warranty; service,bt_1chain
431831,Recomand acest magazin doar pentru ceea ce a fost în trecut și pentru că în Brașov nu există concurență în acest domeniu.,misc,bt_1chain
431834,"Am fost nemulţumit de politica de împrumut, aşa că am plătit online...produsele sunt în stoc...şi nu le-am putut lua de la magazin...am plătit online doar ca să fiu în coadă şi să fiu sigur că găsesc produsul pe care-l vreau...şi de fapt comanda mea se comportă ca o plată online cu livrare în câteva zile.",service,bt_1chain
431837,"O dezordine totală de procesare a comenzilor online cu preluare din magazin, am fost 2 zile consecutive să verific primirea comenzii în magazin și nu am primit niciun răspuns și când m-am prezentat personal pentru a verifica și a ridica comanda am primit produsul rezervat de depozit pentru un alt client, acesta din urmă, o cunoștință a altcuiva, prezentat după mine și a primit produsul comandat de mine împreună cu formularul meu de comandă. Produsele de pe raft, în sectorul dedicat pescuitului nu au prețurile afișate în proporție de 70 și modul de prezentare pe raft este dezastruos, sunt puse la întâmplare, amestecate. Toate în același sector, deși o zonă mare este acoperită, există o lipsă semnificativă de stoc sau lipsuri surprinzătoare de produse.",service; shop diversity; shop organization; staff competency,bt_1chain
431840,DECATHLON este o descoperire evidentă pentru comerţul din România.,staff availability,bt_1chain
431842,"Paznicul bătea prea des la cabina mea, la început a spus că e pentru verificare, dar apoi mi s-a părut că bătea la intervale foarte scurte.",security,bt_1chain
431844,"Cum a spus colegul de mai sus, există o problemă cu combinațiile de viteze. Dacă nu este recomandat, de ce a ales producătorul aceste combinații (numărul de șolduri și pinii de bușt)? Este ca și cum ați cumpăra o sticlă de suc, dar nu pot să beau din ea, trebuie să o pun în paharul meu pentru că aceasta este situația ideală și mai mult decât atât, nu puteți pune tot sucul din sticlă în pahar, deși plătiți pentru ea... totuși recomand produsul pentru că aceste părți se pot schimba mai târziu. Apropo: link-ul la comentariul anterior nu funcționează... deci informațiile sunt maxime.",product; product; tech support,bt_1chain
431849,Sistemul de puncte de loialitate poate fi îmbunătăţit.,tech support,bt_1chain
431853,"Nu am primit toate produsele, deşi le-am plătit la curier, dar după ce m-am plâns la Decathlon, am primit restul.",delivery,bt_1chain
431854,"Am trimis un mesaj pe 2 iulie și nu am primit niciun răspuns, plata a fost făcută online... și nu am unde să sun, pentru că pentru comenzile online ai doar poșta, unde nu răspund!!!!",service,bt_1chain
431855,"Pe etichetă scria 3x1, pe spatele pentagonului scria 2x1.",delivery,bt_1chain
431858,"Plini de copii cu biciclete, scutere, etc. Care nu se uita unde merg...",environment,bt_1chain
431859,Am acumulat 500 de puncte pe cardul meu şi nu am primit bonul de bonus.,service,bt_1chain
431860,"Copiii care merg cu bicicleta prin magazin sunt un real pericol pentru ceilalţi copii, chiar şi pentru cei care sunt cu ei!",environment,bt_1chain
431861,"Nu sunt produse de sezon disponibile nici în magazinul online pe care l-am găsit, nici în alte magazine Decathlon.",tech support; shop diversity,bt_1chain
431863,"E neplăcut când încerci să cauţi ceva să te simţi nesigur pentru că trebuie să eviţi o bicicletă, un scuter sau alt...",environment,bt_1chain
431864,Am schimbat o roată de bicicletă şi operaţia a durat mult mai mult decât mi s-a spus iniţial.,service; staff competency,bt_1chain
431865,Spuneţi un lucru despre returnarea produselor şi faceţi altul când vine vorba de a vă ţine cuvântul.,return warranty,bt_1chain
431866,"După 3 zile, bicicleta nu era gata, mi s-a spus că nu au pornit-o încă, dar că era gata la ora 8 seara.",service; staff competency,bt_1chain
431870,"Magazinul foarte aglomerat, produsele aruncate pe podea, pantofii dezlegaţi, rafturile incomplete.",shop diversity; environment; shop organization,bt_1chain
431871,"Nu pot să dau de nimeni pe singurul număr - 0214085005 după 14 minute de aşteptare, apelul este întrerupt... Sunt la a treia încercare",service,bt_1chain
431872,"Este o opinie pur personală, deci probabil foarte subiectivă. Sugerez diversificarea stocurilor ca referință. Acum sunt puține, dar în cantități mai mari. Prețurile sunt, în general, un pic pic picate. F multe produse ieftine au o calitate îndoielnică..,, mirosuri de bunuri proaste din China de la un birou poștal,,. În opoziție, alte produse și-au făcut treaba exemplar. Când este aglomerat să deschidă mai repede cel puțin o casă.",price; product; quality; service; shop diversity; shop organization,bt_1chain
431874,"Bicicleta a fost folosită doar pe asfalt. Am mers în două luni cam 1000 km cu ea, iar discul de frână din spatele ei a început să se frece. Am dus-o la magazinul din Ploiesti, unde am cumpărat-o, dar spre surprinderea mea băieții de la atelier, după ce au schimbat discul de frână cu unul pentru frâne hidraulice, încă freacă, mi-au spus să-l las la atelier pentru o perioadă, și după patru zile m-au sunat să vin să-l iau, am ieșit am dat o tură cu el, frecăm încă, m-am întors și le-am spus că e la fel, au frecat frâna, așa că încă se adaptează reglementarea, să-mi spună că după multe încercări, nu știu ce să facă cu el...",product; quality; service; staff competency,bt_1chain
431879,Cred că românul cel puțin la minim 100 RON Decathlon de cumpărături nu își poate permite să dea clientului un cadou de shopping sacul???,service,bt_1chain
431881,"Am primit un cec cadou de 25 lei şi nu au vrut să-mi scaneze codul telefonului, aşa că a trebuit să cumpăr o imprimantă sau ceva care valorează mai mult decât cecul, aşa că încă încearcă să-l jefuiască sau să-l păcălească pe cumpărător.",service; staff competency,bt_1chain
431884,Sunt lucruri pentru care este necesar să cumperi sfaturi şi e păcat că în ultima vreme atât în armată cât şi în Pallady atenţia pentru client lasă mult de dorit.,staff availability; staff competency,bt_1chain
431885,"Doar două case, pierdem timpul cu scanări de carduri şi toate cele.",service,bt_1chain
431886,"Avem nevoie de un cămin pentru copii, femei însărcinate, persoane cu dizabilităţi.",service,bt_1chain
431887,"Am făcut o rezervare la magazin cu reprezentantul Decathlon, iar a doua zi când m-am întors să iau produsele nu mai erau disponibile.",service,bt_1chain
431888,"Un produs foarte bun, livrare cu trei zile mai târziu decât era programat.",delivery; product; quality,bt_1chain
431891,Vă rugăm să luați măsuri împotriva cerșetorilor extrem de agresive în parcare magazin.,security,bt_1chain
431894,"La ultima vizită, prea multe produse nu erau disponibile nici pe rafturi, nici în mărimi/numerele obişnuite.Personalul mi s-a părut insuficient, a fost foarte dificil să găsesc un consultant disponibil pentru a cere relaţii.Este foarte adevărat că am fost în timpul weekendului, dar acest aspect nu scuză cele de mai sus.De ajuns cu mizeria.",shop diversity; staff availability; shop organization,bt_1chain
431898,Produs lipsă comandat și plătit la livrare (recebut ulterior în urma unei trimiteri),delivery,bt_1chain
431900,Aş fi foarte fericit dacă ai putea face şi o aplicaţie pentru smartphone-uri online.,tech support,bt_1chain
431903,"Nu există reduceri substanțiale la FF, ar trebui să existe promoții succesive pentru diferite categorii, produsele nu au prețuri, a trebuit să alerg mereu după personal pentru a mă ajuta, din fericire erau foarte bine și prietenoși, dar o marfă puțin dezordonată, aspect haotic în magazin Echipamentul feminin, în special pentru ciclism pe care îl căutam, lipsește complet, ca urmare am comandat online de pe un site web Produsele FF sunt scumpe, prefer să plătesc pentru transportul decât să plătesc pentru o pereche de ouă 200 ron, iar calitatea este îndoielnică oricum, fiind subțire FF",price; promotions; quality; shop diversity; shop organization; staff availability; staff competency,bt_1chain
431904,"Lipsa personalului atunci când ai nevoie de ei, prețuri diferite de ceea ce este listat, prea puține camere de probă,",shop organization; staff availability; service,bt_1chain
431906,"Se schimbă conturi foarte ciudat, setările cookie-urilor nu sunt în regulă.",tech support,bt_1chain
431909,Apreciez că nuanţele culorilor canadiene sunt variaţii ale culorii de bază a unor produse care ar trebui să fie roşii.,misc,bt_1chain
431912,"- Nu sunt pantofi de piele pentru copii. - Au fost doar două case deschise. Ce mă deranjează este că nu poţi pune codul fiscal pe chitanţă la casă este marcat. Am fost 10 minute într-o altă coadă pentru factură, pentru că există, de asemenea, primirea revendică.",service; shop diversity,bt_1chain
431913,"Desi apreciez oferta, in timpul vizitei nu am putut sa vorbesc cu un consultant sau sa gasesc optiuni pentru mai mult de cinci din zece produse dorite.",shop diversity; staff availability,bt_1chain
431916,"Săptămâna trecută am comandat 6 produse, sâmbătă (15 august) seara am fost informaţi prin telefon că un produs nu mai era în stoc şi nu va fi livrat. Duminică am verificat pe site, descoperind că produsul era în stoc, în cantităţi mari, cu excepţia unui magazin din Ploieşti; ne-am întors prin telefon şi, după multă bârfă (da, nu mi-e ruşine de limbaj, dar m-ai încurcat cu adevărat) am aflat ceva nou, de genul că ""on line"" livrează doar produsele disponibile în ""Iuli Maniu""; ne-am complicat pentru că produsul este în stoc astăzi în ""Iuli Maniu""; în final... Scuze, am returnat produsul, este în ambalaj, toate cele 6 produse sunt curioase. Astăzi produsul ajunge fără nici un ner",delivery; service; staff competency,bt_1chain
