text,id,aspects_polarities,annotator,all_categories,all_categories_old,all_polarities,data_origin,text_cleaned
"O sa ma duc astazi la magazinul dumneavoastra cu acest produs pe care l-am achizitionat acum aproape 2 ani, fiind in garantie sunt foarte curios de parerea specialistilor dumneavoastra referitor la ce se refera garantia, are captuseala rupta in mai multe locuri in interior, plus si pe afara, in fata nde se indoaie piciorul materialul este deteriorat. Altfel este un produs relativ in regula si comod, vom vedea parerea specialistilor de la magazin",431594,"{'choices': ['product - positive', 'product - negative', 'quality - negative']}",22,product; product; quality,product; quality,Positive; Negative; Negative,manual,"O sa ma duc astazi la magazinul dumneavoastra cu acest produs pe care l-am achizitionat acum aproape 2 ani, fiind in garantie sunt foarte curios de parerea specialistilor dumneavoastra referitor la ce se refera garantia, are captuseala rupta in mai multe locuri in interior, plus si pe afara, in fata nde se indoaie piciorul materialul este deteriorat. Altfel este un produs relativ in regula si comod, vom vedea parerea specialistilor de la magazin"
"Marfa imprastiata peste tot. Aspect general neingrijit si multa mizerie, atat pe culoarele dintre raioane, cat mai ales in cabinele de proba.",431595,"{'choices': ['environment - negative', 'shop organization - negative']}",22,environment; shop organization,environment; shop organization,Negative; Negative,manual,"Marfa imprastiata peste tot. Aspect general neingrijit si multa mizerie, atat pe culoarele dintre raioane, cat mai ales in cabinele de proba."
"orientarea este dificila, senzatie neplacuta de a nu gasi ceea ce cauti.",431596,shop organization - negative,22,shop organization,shop organization,Negative,manual,"orientarea este dificila, senzatie neplacuta de a nu gasi ceea ce cauti."
Nu am fost anunțat că respectivul produs nu se află pe stoc și că o să întîrzie comanda,431597,staff competency - negative,22,staff competency,staff competency,Negative,manual,Nu am fost anunțat că respectivul produs nu se află pe stoc și că o să întîrzie comanda
"Am facut o rezervare, iar produsele numai erau.  Am ajuns in timp util, nu am intarziat pt termenul de ridicare declarat, dar in final cineva din personalul dvs. a gasit produsele de care aveam nevoie.",431598,"{'choices': ['service - negative', 'staff competency - positive']}",22,service; staff competency,service; staff competency,Negative; Positive,manual,"Am facut o rezervare, iar produsele numai erau. Am ajuns in timp util, nu am intarziat pt termenul de ridicare declarat, dar in final cineva din personalul dvs. a gasit produsele de care aveam nevoie."
"Am fost neplacut impresionata de faptul ca nu exista pe stoc marimi, produsele pentru copii sunt imprastiate, nu se mai stie unde sunt pantofii, sandalele, etc...La fel si hainele si accesoriile pentru cycling, am intrebat un angajat unde s-au mutat, mi-a indicat zona bicicletelor, si de fapt acolo erau doar cele pentru barbati, pentru femei fiind in capatul opus al magazinului...",431599,"{'choices': ['shop organization - negative', 'shop diversity - negative', 'staff competency - negative']}",22,shop organization; shop diversity; staff competency,shop organization; shop diversity; staff competency,Negative; Negative; Negative,manual,"Am fost neplacut impresionata de faptul ca nu exista pe stoc marimi, produsele pentru copii sunt imprastiate, nu se mai stie unde sunt pantofii, sandalele, etc...La fel si hainele si accesoriile pentru cycling, am intrebat un angajat unde s-au mutat, mi-a indicat zona bicicletelor, si de fapt acolo erau doar cele pentru barbati, pentru femei fiind in capatul opus al magazinului..."
"O pereche de shiuri pe care am dus-o pentru reparat talpa, ascutit canturi, ceruit, mi-a fost returnata fara a fi fost remediate zgarieturile, doar acoperite partial cu ceara.",431600,service - negative,22,service,service,Negative,manual,"O pereche de shiuri pe care am dus-o pentru reparat talpa, ascutit canturi, ceruit, mi-a fost returnata fara a fi fost remediate zgarieturile, doar acoperite partial cu ceara."
parerea mea este ca marimea S este mai degraba un M :(,431601,product - negative,22,product,product,Negative,manual,parerea mea este ca marimea S este mai degraba un M :(
Nu am găsit ce căutam deși pe site era trecut pe stoc.Greu sau imposibil de găsit prețul și informațiile la anumite produse.,431602,shop organization - negative,22,shop organization,shop organization,Negative,manual,Nu am găsit ce căutam deși pe site era trecut pe stoc.Greu sau imposibil de găsit prețul și informațiile la anumite produse.
"In timpul cat am returnat o trotineta, un angajat Decathlon a luat sticla de apa a copiilor mei care se jucau la saltea si ne-a lasat pe uscat.",431603,staff competency - negative,22,staff competency,staff competency,Negative,manual,"In timpul cat am returnat o trotineta, un angajat Decathlon a luat sticla de apa a copiilor mei care se jucau la saltea si ne-a lasat pe uscat."
Calitatea serviciilor oferite la Atelier este foarte slaba.Pe partea service biciclete nu exista personal instruit si pregatit.,431604,"{'choices': ['service - negative', 'staff competency - negative']}",22,service; staff competency,service; staff competency,Negative; Negative,manual,Calitatea serviciilor oferite la Atelier este foarte slaba.Pe partea service biciclete nu exista personal instruit si pregatit.
"Produsele cumparate sunt scanate la casa, apoi operatorul de la casa își pierde orice interes pentru împachetarea produselor, dacă nu achiziționezi și o plasa. Sunt lăsate pur și simplu pe banda și se trece la următorul client.",431605,staff competency - negative,22,staff competency,staff competency,Negative,manual,"Produsele cumparate sunt scanate la casa, apoi operatorul de la casa își pierde orice interes pentru împachetarea produselor, dacă nu achiziționezi și o plasa. Sunt lăsate pur și simplu pe banda și se trece la următorul client."
"Comanda nu era gata la ora stabilita, lipseau medalii si snururi, stikurile nu erau lipite pe medalii si cupe am stat aproape o ora si am plecat cu lipsuri la comnda.",431606,"{'choices': ['service - negative', 'staff competency - negative']}",22,service; staff competency,service; staff competency,Negative; Negative,manual,"Comanda nu era gata la ora stabilita, lipseau medalii si snururi, stikurile nu erau lipite pe medalii si cupe am stat aproape o ora si am plecat cu lipsuri la comnda."
"nu am gasit din prima la raftul de femei colantii termo pe care ii cautam. am luat de la barbati, dar apoi am gasit ce cautam.si nu am gasit masura pe care o cautam la pantalonii modulari. ulterior solicitarii mele de  verificare a disponibilitatii s-a modificat si pe site faptul ca nu mai existau.la fel am patit si asta vara la bucuresti cand produsul cautat era trecut ca disponibil, dar nu mai era la raftsi ar fi bine sa semnalizati la capetele randurilor sporturile carora se adreseaza echipamentele si nu doar in interiorul randului respectiv.",431607,shop organization - negative,22,shop organization,shop organization,Negative,manual,"nu am gasit din prima la raftul de femei colantii termo pe care ii cautam. am luat de la barbati, dar apoi am gasit ce cautam.si nu am gasit masura pe care o cautam la pantalonii modulari. ulterior solicitarii mele de verificare a disponibilitatii s-a modificat si pe site faptul ca nu mai existau.la fel am patit si asta vara la bucuresti cand produsul cautat era trecut ca disponibil, dar nu mai era la raftsi ar fi bine sa semnalizati la capetele randurilor sporturile carora se adreseaza echipamentele si nu doar in interiorul randului respectiv."
"Personalul neatent ca la coada erau 4 persoane iar personal 3 la casa si numai una ne-a incasat bani restul foarte plictoisit..uni plecau la masa,altulnu avea chef..etc",431608,staff competency - negative,22,staff competency,staff competency,Negative,manual,"Personalul neatent ca la coada erau 4 persoane iar personal 3 la casa si numai una ne-a incasat bani restul foarte plictoisit..uni plecau la masa,altulnu avea chef..etc"
Purtati 4-5 ore in week-end cu sosete artengo transpira si aluneca pe suprafete umede ....iarba cu roua....pamant umed....,431609,product - negative,22,product,product,Negative,manual,Purtati 4-5 ore in week-end cu sosete artengo transpira si aluneca pe suprafete umede ....iarba cu roua....pamant umed....
"Colegului vostru inalt cu ochelari cred ca ii place sa se auda vorbind. Am avut doar intentia de a merge la dansul sa-mi incaseze produsele, parea ca nu face nimic la casa si mi-a trasmis foarte autoritar """"coada nu este aici, este mai in spate"""". Daca viitoare nu voi mai veni.",431610,staff competency - negative,22,staff competency,staff competency,Negative,manual,"Colegului vostru inalt cu ochelari cred ca ii place sa se auda vorbind. Am avut doar intentia de a merge la dansul sa-mi incaseze produsele, parea ca nu face nimic la casa si mi-a trasmis foarte autoritar """"coada nu este aici, este mai in spate"""". Daca viitoare nu voi mai veni."
"Nu imi place faptul ca desi exista multe case sunt maxim 2 deschise, cateodata ne grabim si e neplacuta situatia.",431611,service - negative,22,service,service,Negative,manual,"Nu imi place faptul ca desi exista multe case sunt maxim 2 deschise, cateodata ne grabim si e neplacuta situatia."
Dpdv al disponibilitatii produselor...sunteti praf. Site-ul nu este actualizat. Sunt dezamagit la maxim :( :( :(,431612,"{'choices': ['shop diversity - negative', 'shop organization - negative']}",22,shop diversity; shop organization,shop diversity; shop organization,Negative; Negative,manual,Dpdv al disponibilitatii produselor...sunteti praf. Site-ul nu este actualizat. Sunt dezamagit la maxim :( :( :(
Cum iti dai seama ca e incarcat? Un led rosu lateral se aprinde intermitent dar e asa de ~12 ore.,431613,product - negative,22,product,product,Negative,manual,Cum iti dai seama ca e incarcat? Un led rosu lateral se aprinde intermitent dar e asa de ~12 ore.
"Treninguri de o varietate redusa, cele de firma foarte scumpe. Nu gasesc manusi de portar cu protectie degete antirasucire.",431614,"{'choices': ['shop diversity - negative', 'price - negative']}",22,shop diversity; price,shop diversity; price,Negative; Negative,manual,"Treninguri de o varietate redusa, cele de firma foarte scumpe. Nu gasesc manusi de portar cu protectie degete antirasucire."
"initial am fost incantat de ei pt ca nu luau apa si nu transpiram. In schimb talpa foarte alunecoasa, mai ales pe zapada uda...Acum nu mai sunt pentru ca au aparut fisuri pe toata portiunea neagra din varfuri, in special la cutele de mers si la lipeala cu talpa, pe unde se vede un material alb si pe unde intra apa.Acum am vazut ca au garantie 2 ani asa ca voi merge sa vad ce rezolv...",431615,"{'choices': ['product - positive', 'product - negative', 'quality - negative']}",22,product; product; quality,product; quality,Positive; Negative; Negative,manual,"initial am fost incantat de ei pt ca nu luau apa si nu transpiram. In schimb talpa foarte alunecoasa, mai ales pe zapada uda...Acum nu mai sunt pentru ca au aparut fisuri pe toata portiunea neagra din varfuri, in special la cutele de mers si la lipeala cu talpa, pe unde se vede un material alb si pe unde intra apa.Acum am vazut ca au garantie 2 ani asa ca voi merge sa vad ce rezolv..."
"Rafturi goale, nu erau reduceri nici la produsele de extrasezon la care mai erau cateva produse, de obicei numere mici.",431616,"{'choices': ['promotions - negative', 'shop diversity - negative']}",22,promotions; shop diversity,promotions; shop diversity,Negative; Negative,manual,"Rafturi goale, nu erau reduceri nici la produsele de extrasezon la care mai erau cateva produse, de obicei numere mici."
Nu sunt preturi pe toate produsele și la fiecare raion dacă vrei sa afli un preț trebuie sa cauți un agent de vânzări.,431617,shop organization - negative,22,shop organization,shop organization,Negative,manual,Nu sunt preturi pe toate produsele și la fiecare raion dacă vrei sa afli un preț trebuie sa cauți un agent de vânzări.
NU recomand. Provoaca rani dupa dar cateva ore de folosire,431618,product - negative,22,product,product,Negative,manual,NU recomand. Provoaca rani dupa dar cateva ore de folosire
"Magazinul este mare, dar este si foarte aglomerat,fiind foarte mare durata de așteptare  la case",431619,"{'choices': ['environment - negative', 'service - negative', 'shop organization - positive']}",22,environment; service; shop organization,environment; service; shop organization,Negative; Negative; Positive,manual,"Magazinul este mare, dar este si foarte aglomerat,fiind foarte mare durata de așteptare la case"
"Buna ziua, Sunt dezamagit de comanda ATPUDWKHP , care nu mai soseste. Am fost de doua ori la Decathlon Ploiesti sa aflu ce s-a intamplat cu aceasta comanda(20.04.2016) si nici pana acum nu s-a solutionat. Personalul de la Ploiesti a incercat sa rezolve dar problema e la centru.... Probabil nu o sa mai comand online, desi asa pot comanda mai multe produse. Acum doua luni am incercat sa comand un cutit de vanatoare, dar din nou.....",431620,"{'choices': ['delivery - negative', 'staff competency - positive']}",22,delivery; staff competency,delivery; staff competency,Negative; Positive,manual,"Buna ziua, Sunt dezamagit de comanda ATPUDWKHP , care nu mai soseste. Am fost de doua ori la Decathlon Ploiesti sa aflu ce s-a intamplat cu aceasta comanda(20.04.2016) si nici pana acum nu s-a solutionat. Personalul de la Ploiesti a incercat sa rezolve dar problema e la centru.... Probabil nu o sa mai comand online, desi asa pot comanda mai multe produse. Acum doua luni am incercat sa comand un cutit de vanatoare, dar din nou....."
